date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:29:08	15840/15840	---M-Z	200	added ('OK')	text/html	date:Sat,%2006%20Jul%202013%2011:29:06%20GMT	http://dashboard.mtfo.fr/boutique.php?PHPSESSID=188jjms9ha69dutqd6goli5jt0	C:/Mes%20Sites%20Web/Site%20Web/dashboard.mtfo.fr/boutiquec1a4.html	(from )
13:29:08	14756/14756	---M-Z	200	added ('OK')	text/html	date:Sat,%2006%20Jul%202013%2011:29:06%20GMT	http://dashboard.mtfo.fr/info.php?PHPSESSID=188jjms9ha69dutqd6goli5jt0	C:/Mes%20Sites%20Web/Site%20Web/dashboard.mtfo.fr/infoc1a4.html	(from )
13:29:08	15018/15018	---M-Z	200	added ('OK')	text/html	date:Sat,%2006%20Jul%202013%2011:29:06%20GMT	http://dashboard.mtfo.fr/docs/doc-mtfo.php?PHPSESSID=188jjms9ha69dutqd6goli5jt0	C:/Mes%20Sites%20Web/Site%20Web/dashboard.mtfo.fr/docs/doc-mtfoc1a4.html	(from )
13:29:08	15840/15840	---M-Z	200	added ('OK')	text/html	date:Sat,%2006%20Jul%202013%2011:29:07%20GMT	http://dashboard.mtfo.fr/boutique.php	C:/Mes%20Sites%20Web/Site%20Web/dashboard.mtfo.fr/boutique.html	(from )
13:29:09	0/0	---M--	302	error ('FOUND')	text/html	date:Sat,%2006%20Jul%202013%2011:29:07%20GMT	http://badges.instagram.com/static/images/ig-badge-sprite-32.png	C:/Mes%20Sites%20Web/Site%20Web/badges.instagram.com/static/images/ig-badge-sprite-32.13.delayed	(from )
13:29:09	0/0	---M--	302	error ('FOUND')	text/html	date:Sat,%2006%20Jul%202013%2011:29:07%20GMT	http://badges.instagram.com/static/images/ig-badge-sprite-32@2x.png	C:/Mes%20Sites%20Web/Site%20Web/badges.instagram.com/static/images/ig-badge-sprite-32@2x.png	(from )
13:29:09	6683/6683	---M--	200	added ('OK')	image/png	etag:%22b01d270201ec3dacc6b502a4a70a8db3%22	http://d36xtkk24g8jdx.cloudfront.net/bluebar/3859a49/thirdparty/images/badges/ig-badge-sprite-32.png	C:/Mes%20Sites%20Web/Site%20Web/d36xtkk24g8jdx.cloudfront.net/bluebar/3859a49/thirdparty/images/badges/ig-badge-sprite-32.png	(from )
13:29:10	0/0	---M--	302	error ('FOUND')	text/html	date:Sat,%2006%20Jul%202013%2011:29:08%20GMT	http://badges.instagram.com/static/images/ig-badge-32.png	C:/Mes%20Sites%20Web/Site%20Web/badges.instagram.com/static/images/ig-badge-32.png	(from )
13:29:10	21855/21855	---M-Z	200	added ('OK')	text/html	date:Sat,%2006%20Jul%202013%2011:29:08%20GMT	http://dashboard.mtfo.fr/buycraft.php?PHPSESSID=188jjms9ha69dutqd6goli5jt0	C:/Mes%20Sites%20Web/Site%20Web/dashboard.mtfo.fr/buycraftc1a4.html	(from )
13:29:10	2870/2870	---M--	200	added ('OK')	image/png	etag:%2268a05442d63120c2e35b4e6aae1f8bca%22	http://d36xtkk24g8jdx.cloudfront.net/bluebar/3859a49/thirdparty/images/badges/ig-badge-32.png	C:/Mes%20Sites%20Web/Site%20Web/d36xtkk24g8jdx.cloudfront.net/bluebar/3859a49/thirdparty/images/badges/ig-badge-32.png	(from )
13:29:10	56471/56471	---M--	200	added ('OK')	image/png	etag:%223810753-dc97-4daf70838082c%22	http://ni-cloud.fr/images/bg.png	C:/Mes%20Sites%20Web/Site%20Web/ni-cloud.fr/images/bg.png	(from )
13:29:11	2658/2658	---M--	200	added ('OK')	image/gif	etag:%2233002a8-a62-4cbab54f48600%22	http://static.copyrighted.com/images/seal.gif	C:/Mes%20Sites%20Web/Site%20Web/static.copyrighted.com/images/seal.gif	(from )
13:29:11	1756/1756	---M--	200	added ('OK')	application/javascript	etag:%2248acdd2-6dc-4df6faa4bcc30%22	http://dashboard.mtfo.fr/assets/js/bootstrap-transition.js	C:/Mes%20Sites%20Web/Site%20Web/dashboard.mtfo.fr/assets/js/bootstrap-transition.js	(from )
13:29:12	4461/4461	---M--	200	added ('OK')	application/javascript	etag:%2248acdca-116d-4df6faa147339%22	http://dashboard.mtfo.fr/assets/js/bootstrap-collapse.js	C:/Mes%20Sites%20Web/Site%20Web/dashboard.mtfo.fr/assets/js/bootstrap-collapse.js	(from )
13:29:12	6424/6424	---M--	200	added ('OK')	application/javascript	etag:%2248acdcd-1918-4df6faa1961d9%22	http://dashboard.mtfo.fr/assets/js/bootstrap-modal.js	C:/Mes%20Sites%20Web/Site%20Web/dashboard.mtfo.fr/assets/js/bootstrap-modal.js	(from )
13:29:12	23045/23045	---M--	200	added ('OK')	image/png	etag:%2227472f2fe6f875f50be617989628f5c2%22	http://d36xtkk24g8jdx.cloudfront.net/bluebar/3859a49/thirdparty/images/badges/ig-badge-sprite-32@2x.png	C:/Mes%20Sites%20Web/Site%20Web/d36xtkk24g8jdx.cloudfront.net/bluebar/3859a49/thirdparty/images/badges/ig-badge-sprite-32@2x.png	(from )
13:29:12	3963/3963	---M--	200	added ('OK')	application/javascript	etag:%2248acdcb-f7b-4df6faa148267%22	http://dashboard.mtfo.fr/assets/js/bootstrap-dropdown.js	C:/Mes%20Sites%20Web/Site%20Web/dashboard.mtfo.fr/assets/js/bootstrap-dropdown.js	(from )
